UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
144865,"R",654,"R",44536574,"Z",0,"Z",0,"Z",0,"Z",0,"R",111,"R",8135566,"R",25,"R",3752157,"R",62,"R",4340554,"R",56,"R",4706663,"R",123,"R",9565673,"R",2,"R",186262,"R",97,"R",4824365,"R",37,"R",2283386,"R",141,"R",6741948,"Z",0,"Z",0,"Z",0,"Z",0
144883,"R",32,"R",1822451,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",705405,"R",6,"R",653794,"R",3,"R",127782,"R",3,"R",162619,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",71375,"Z",0,"Z",0,"R",3,"R",101476
144892,"R",687,"R",36157979,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",2152601,"R",30,"R",3696837,"R",71,"R",3771635,"R",48,"R",2846833,"R",126,"R",7077881,"R",17,"R",920099,"R",159,"R",6026886,"R",3,"R",121091,"R",142,"R",5651458,"R",53,"R",3803904,"R",3,"R",88754
144944,"R",327,"R",23103830,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",770958,"R",112,"R",10676466,"R",10,"R",475358,"R",34,"R",2572093,"R",41,"R",2392335,"Z",0,"Z",0,"R",36,"R",1820571,"Z",0,"Z",0,"R",69,"R",3441094,"R",13,"R",954955,"Z",0,"Z",0
144962,"R",252,"R",13317897,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",631207,"R",33,"R",3459162,"R",12,"R",727190,"R",7,"R",356087,"R",48,"R",2519543,"R",2,"R",91070,"R",48,"R",1757991,"Z",0,"Z",0,"R",78,"R",2993471,"R",13,"R",723354,"R",1,"R",58822
144971,"R",67,"R",3301100,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",656915,"R",12,"R",1131379,"R",6,"R",269485,"R",4,"R",234260,"R",13,"R",535786,"R",1,"R",44333,"R",3,"R",67808,"R",1,"R",39375,"R",7,"R",217509,"R",3,"R",104250,"Z",0,"Z",0
145239,"R",21,"R",1227736,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",75534,"R",5,"R",485799,"R",3,"R",138148,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",275415,"R",6,"R",252840,"Z",0,"Z",0,"Z",0,"Z",0
145275,"R",46,"R",3015457,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",253436,"R",17,"R",1562317,"R",4,"R",281241,"R",1,"R",51447,"R",4,"R",246387,"Z",0,"Z",0,"R",3,"R",120015,"Z",0,"Z",0,"R",12,"R",500614,"Z",0,"Z",0,"Z",0,"Z",0
145336,"R",396,"R",22779059,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",1825575,"R",103,"R",9422033,"R",39,"R",2065122,"R",19,"R",1399201,"R",44,"R",2186804,"R",1,"R",36363,"R",37,"R",1376724,"R",2,"R",59402,"R",81,"R",3016491,"R",4,"R",271882,"R",17,"R",1119462
145372,"R",107,"R",4573718,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",523846,"R",18,"R",1420898,"R",4,"R",193648,"R",3,"R",172000,"R",27,"R",891428,"Z",0,"Z",0,"R",2,"R",46800,"Z",0,"Z",0,"R",36,"R",1136401,"R",6,"R",188697,"Z",0,"Z",0
145460,"R",2,"R",182835,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",74715,"R",1,"R",108120,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
145497,"R",32,"R",1635123,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",185338,"R",9,"R",782358,"R",1,"R",32266,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",226180,"Z",0,"Z",0,"R",10,"R",408981,"Z",0,"Z",0,"Z",0,"Z",0
145521,"R",86,"R",4079279,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",393505,"R",21,"R",1615535,"R",1,"R",41192,"R",6,"R",289103,"R",11,"R",477085,"Z",0,"Z",0,"R",14,"R",405892,"Z",0,"Z",0,"R",22,"R",750533,"R",3,"R",106434,"Z",0,"Z",0
145558,"R",266,"R",18774980,"R",9,"R",756480,"Z",0,"Z",0,"R",13,"R",776621,"R",72,"R",7888180,"R",11,"R",804119,"R",32,"R",2052106,"R",18,"R",1018642,"R",18,"R",1060921,"R",18,"R",768235,"Z",0,"Z",0,"R",63,"R",2875812,"R",5,"R",283837,"R",7,"R",490027
145600,"R",4124,"R",269707302,"R",78,"R",6549689,"Z",0,"Z",0,"R",127,"R",7687501,"R",792,"R",78016709,"R",418,"R",27045786,"R",477,"R",31062854,"R",232,"R",12326152,"R",435,"R",23225472,"R",523,"R",23837115,"Z",0,"Z",0,"R",666,"R",29917223,"R",187,"R",13216347,"R",189,"R",16822454
145619,"R",368,"R",20738492,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2229514,"R",69,"R",6726313,"R",66,"R",4010194,"R",21,"R",1331956,"R",60,"R",2719893,"R",1,"R",41651,"R",29,"R",996551,"Z",0,"Z",0,"R",73,"R",2682420,"Z",0,"Z",0,"Z",0,"Z",0
145628,"R",143,"R",10762227,"R",1,"R",56000,"Z",0,"Z",0,"R",7,"R",466575,"R",17,"R",2964773,"R",11,"R",995686,"R",11,"R",569055,"R",7,"R",533964,"R",10,"R",717445,"R",35,"R",2261248,"Z",0,"Z",0,"R",41,"R",2058184,"Z",0,"Z",0,"R",3,"R",139297
145637,"R",8110,"R",500857110,"R",84,"R",5206118,"Z",0,"Z",0,"R",803,"R",43532044,"R",1336,"R",127102071,"R",863,"R",51898909,"R",1348,"R",86986178,"R",449,"R",30798779,"R",225,"R",12615120,"R",1038,"R",43306281,"Z",0,"Z",0,"R",1231,"R",50299847,"R",521,"R",35138070,"R",212,"R",13973693
145646,"R",296,"R",15280925,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1648398,"R",33,"R",3535831,"R",16,"R",984616,"R",12,"R",686770,"R",53,"R",2849619,"R",2,"R",131952,"R",70,"R",2251633,"R",1,"R",31422,"R",53,"R",1953082,"R",19,"R",1104579,"R",2,"R",103023
145682,"R",305,"R",15607236,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1060987,"R",24,"R",2622708,"R",39,"R",1645948,"R",38,"R",2008694,"R",51,"R",2601581,"R",3,"R",145678,"R",74,"R",3511756,"R",10,"R",452432,"R",44,"R",1557452,"Z",0,"Z",0,"Z",0,"Z",0
145691,"R",159,"R",7842117,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1457681,"R",23,"R",2345917,"R",7,"R",376442,"R",9,"R",510124,"R",34,"R",1468267,"R",4,"R",171552,"R",27,"R",846349,"R",1,"R",30000,"R",17,"R",563785,"R",2,"R",72000,"Z",0,"Z",0
145707,"R",37,"R",1497856,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",343794,"R",2,"R",90847,"R",1,"R",29349,"R",14,"R",542804,"Z",0,"Z",0,"R",6,"R",157477,"R",3,"R",118097,"R",6,"R",171579,"R",1,"R",43909,"Z",0,"Z",0
145725,"R",669,"R",49680078,"Z",0,"Z",0,"Z",0,"Z",0,"R",83,"R",4282518,"R",193,"R",22526108,"R",117,"R",7933104,"R",72,"R",4416770,"R",4,"R",256526,"R",3,"R",143419,"R",65,"R",3910633,"Z",0,"Z",0,"R",132,"R",6211000,"Z",0,"Z",0,"Z",0,"Z",0
145770,"R",33,"R",2430476,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",52821,"R",17,"R",1588193,"R",1,"R",45011,"Z",0,"Z",0,"R",3,"R",147513,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",596938,"Z",0,"Z",0,"Z",0,"Z",0
145813,"R",2170,"R",121355231,"Z",0,"Z",0,"Z",0,"Z",0,"R",506,"R",25756730,"R",346,"R",34299294,"R",66,"R",3760667,"R",204,"R",11883182,"R",123,"R",7103958,"R",38,"R",2543375,"R",427,"R",15762427,"Z",0,"Z",0,"R",318,"R",11320325,"R",109,"R",6985461,"R",33,"R",1939812
145831,"R",97,"R",5136403,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",343708,"R",11,"R",1071102,"R",17,"R",761097,"R",7,"R",363166,"R",23,"R",1228662,"R",1,"R",71910,"R",15,"R",733515,"Z",0,"Z",0,"R",16,"R",563243,"Z",0,"Z",0,"Z",0,"Z",0
145886,"R",5,"R",426791,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",93280,"R",2,"R",240386,"R",1,"R",93125,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
146205,"R",212,"R",10995414,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",529903,"R",15,"R",1560811,"R",8,"R",438759,"R",12,"R",832569,"R",58,"R",3308083,"Z",0,"Z",0,"R",36,"R",1936509,"Z",0,"Z",0,"R",73,"R",2388780,"Z",0,"Z",0,"Z",0,"Z",0
146241,"R",112,"R",7130027,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1244348,"R",12,"R",1434526,"R",14,"R",946273,"R",10,"R",577485,"R",11,"R",688792,"Z",0,"Z",0,"R",22,"R",1075947,"Z",0,"Z",0,"R",21,"R",1162656,"Z",0,"Z",0,"Z",0,"Z",0
146278,"R",116,"R",4698161,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",87786,"R",17,"R",1113953,"R",16,"R",597650,"R",15,"R",654764,"R",27,"R",1064044,"Z",0,"Z",0,"R",16,"R",487448,"R",1,"R",33729,"R",22,"R",658787,"Z",0,"Z",0,"Z",0,"Z",0
146296,"R",366,"R",21708354,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",356974,"R",13,"R",1559775,"R",29,"R",1689477,"R",47,"R",2913729,"R",87,"R",5419268,"Z",0,"Z",0,"R",90,"R",5134850,"R",17,"R",715994,"R",76,"R",3918287,"Z",0,"Z",0,"Z",0,"Z",0
146339,"R",102,"R",4844842,"R",1,"R",60000,"Z",0,"Z",0,"R",13,"R",362484,"R",13,"R",1352890,"R",7,"R",228805,"R",6,"R",332859,"R",15,"R",625943,"R",3,"R",166457,"R",5,"R",178220,"R",11,"R",500288,"R",28,"R",1036896,"Z",0,"Z",0,"Z",0,"Z",0
146348,"R",143,"R",7889318,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",378619,"R",31,"R",2457304,"R",13,"R",676651,"R",14,"R",767212,"R",28,"R",1520080,"Z",0,"Z",0,"R",23,"R",988258,"R",1,"R",32365,"R",26,"R",1068829,"Z",0,"Z",0,"Z",0,"Z",0
146366,"R",91,"R",4524663,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",332650,"R",20,"R",1439631,"R",16,"R",600626,"R",11,"R",592047,"R",16,"R",800616,"Z",0,"Z",0,"R",6,"R",270071,"R",5,"R",168100,"R",8,"R",320922,"Z",0,"Z",0,"Z",0,"Z",0
146393,"R",103,"R",6642827,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",731124,"R",39,"R",3267529,"R",10,"R",748106,"R",5,"R",272907,"R",1,"R",119900,"Z",0,"Z",0,"R",8,"R",288636,"R",15,"R",791931,"R",10,"R",422694,"Z",0,"Z",0,"Z",0,"Z",0
146418,"R",142,"R",7549698,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",616776,"R",10,"R",1051682,"R",8,"R",456102,"R",13,"R",761468,"R",40,"R",2156150,"Z",0,"Z",0,"R",27,"R",1103786,"R",5,"R",204391,"R",28,"R",1199343,"Z",0,"Z",0,"Z",0,"Z",0
146427,"R",224,"R",11178858,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",1716789,"R",35,"R",3067688,"R",10,"R",755884,"R",16,"R",698910,"R",29,"R",1494066,"Z",0,"Z",0,"R",76,"R",2734227,"Z",0,"Z",0,"R",22,"R",711294,"Z",0,"Z",0,"Z",0,"Z",0
146472,"R",453,"R",26482498,"Z",0,"Z",0,"Z",0,"Z",0,"R",52,"R",3087478,"R",48,"R",5275424,"R",46,"R",2353787,"R",44,"R",3085436,"R",76,"R",4474469,"Z",0,"Z",0,"R",100,"R",4380785,"R",18,"R",989456,"R",69,"R",2835663,"Z",0,"Z",0,"Z",0,"Z",0
146481,"R",187,"R",11507726,"R",2,"R",78049,"Z",0,"Z",0,"R",30,"R",1498916,"R",44,"R",4255587,"R",18,"R",1077623,"R",11,"R",687884,"R",22,"R",1114210,"R",5,"R",276886,"R",24,"R",1000675,"Z",0,"Z",0,"R",21,"R",963295,"R",8,"R",432404,"R",2,"R",122197
146490,"R",51,"R",3996106,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",1693280,"R",26,"R",1537112,"R",3,"R",223880,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",333125,"R",5,"R",208709,"Z",0,"Z",0,"Z",0,"Z",0
146506,"R",158,"R",8001566,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",512632,"R",27,"R",2391134,"R",18,"R",730013,"R",15,"R",849680,"R",28,"R",1233628,"R",1,"R",51688,"R",29,"R",1360380,"R",3,"R",110631,"R",24,"R",761780,"Z",0,"Z",0,"Z",0,"Z",0
146533,"R",12,"R",698392,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",325236,"R",2,"R",232918,"R",1,"R",49369,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",90869,"Z",0,"Z",0,"Z",0,"Z",0
146603,"R",216,"R",12106283,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",219882,"R",65,"R",5814958,"R",25,"R",875299,"R",26,"R",1308733,"R",43,"R",1740702,"R",3,"R",173273,"R",24,"R",1103016,"Z",0,"Z",0,"R",25,"R",870420,"Z",0,"Z",0,"Z",0,"Z",0
146612,"R",377,"R",22112202,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1103103,"R",90,"R",8836849,"R",26,"R",1228279,"R",31,"R",1780630,"R",75,"R",3598666,"R",4,"R",196386,"R",30,"R",1301995,"Z",0,"Z",0,"R",62,"R",2240943,"R",31,"R",1825351,"Z",0,"Z",0
146667,"R",63,"R",2524455,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",427433,"R",12,"R",845690,"R",7,"R",241356,"R",1,"R",68000,"R",2,"R",122624,"Z",0,"Z",0,"R",13,"R",333529,"R",6,"R",179700,"R",11,"R",306123,"Z",0,"Z",0,"Z",0,"Z",0
146676,"R",120,"R",4913995,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",746647,"R",29,"R",1988614,"R",8,"R",358292,"R",4,"R",173640,"R",8,"R",352616,"R",1,"R",49904,"R",28,"R",572212,"Z",0,"Z",0,"R",15,"R",416648,"R",8,"R",255422,"Z",0,"Z",0
146685,"R",263,"R",14628679,"Z",0,"Z",0,"Z",0,"Z",0,"R",41,"R",2158369,"R",58,"R",5286917,"R",18,"R",864678,"R",20,"R",1107049,"R",19,"R",1022699,"Z",0,"Z",0,"R",36,"R",1369670,"Z",0,"Z",0,"R",64,"R",2466353,"R",7,"R",352944,"Z",0,"Z",0
146700,"R",31,"R",1776874,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",98590,"R",17,"R",1187382,"Z",0,"Z",0,"R",1,"R",51497,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",70958,"Z",0,"Z",0,"R",9,"R",368447,"Z",0,"Z",0,"Z",0,"Z",0
146719,"R",1196,"R",87579725,"R",25,"R",1274033,"Z",0,"Z",0,"R",49,"R",2709405,"R",291,"R",31828932,"R",97,"R",7497016,"R",120,"R",9192100,"R",117,"R",7429217,"R",16,"R",1143220,"R",233,"R",12051921,"Z",0,"Z",0,"R",199,"R",10006030,"R",49,"R",4447851,"Z",0,"Z",0
146728,"R",42,"R",2471274,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",299943,"R",12,"R",931530,"R",1,"R",91622,"R",3,"R",222665,"R",2,"R",119570,"Z",0,"Z",0,"R",1,"R",29183,"R",5,"R",196536,"R",9,"R",420219,"R",3,"R",160006,"Z",0,"Z",0
146755,"R",11,"R",732265,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",46717,"R",3,"R",362128,"R",3,"R",163010,"R",1,"R",56264,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",104146,"Z",0,"Z",0,"Z",0,"Z",0
146816,"R",12,"R",843436,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",132467,"R",5,"R",548125,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",162844,"Z",0,"Z",0,"Z",0,"Z",0
146825,"R",73,"R",3553456,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",311124,"R",18,"R",1535539,"R",3,"R",112866,"R",5,"R",210588,"R",21,"R",809725,"R",3,"R",127433,"R",1,"R",39000,"Z",0,"Z",0,"R",14,"R",407181,"Z",0,"Z",0,"Z",0,"Z",0
146977,"R",24,"R",1581111,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45632,"R",11,"R",888930,"Z",0,"Z",0,"R",1,"R",71766,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",46388,"Z",0,"Z",0,"R",10,"R",528395,"Z",0,"Z",0,"Z",0,"Z",0
147004,"R",179,"R",11622599,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",843802,"R",58,"R",5193108,"R",12,"R",564234,"R",23,"R",1570931,"R",4,"R",175157,"Z",0,"Z",0,"R",13,"R",584168,"R",1,"R",43701,"R",49,"R",2312348,"R",4,"R",295464,"R",1,"R",39686
147013,"R",175,"R",8296466,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",2202790,"R",16,"R",756371,"R",9,"R",442638,"R",76,"R",3136054,"R",5,"R",282654,"R",20,"R",639564,"Z",0,"Z",0,"R",27,"R",836395,"Z",0,"Z",0,"Z",0,"Z",0
147031,"R",14,"R",963403,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",253142,"R",4,"R",451386,"R",2,"R",117875,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",141000,"Z",0,"Z",0,"Z",0,"Z",0
147129,"R",42,"R",2521448,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",279261,"R",24,"R",1784160,"R",2,"R",102729,"R",1,"R",50752,"R",1,"R",49213,"Z",0,"Z",0,"R",3,"R",93725,"Z",0,"Z",0,"R",4,"R",161608,"Z",0,"Z",0,"Z",0,"Z",0
147165,"R",20,"R",989390,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",255257,"R",9,"R",608615,"Z",0,"Z",0,"R",2,"R",79718,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",20800,"Z",0,"Z",0,"R",1,"R",25000,"Z",0,"Z",0,"Z",0,"Z",0
147244,"R",187,"R",8779363,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",728724,"R",28,"R",2651698,"R",13,"R",614100,"R",11,"R",565759,"R",53,"R",2313848,"Z",0,"Z",0,"R",18,"R",588150,"Z",0,"Z",0,"R",48,"R",1317084,"Z",0,"Z",0,"Z",0,"Z",0
147341,"R",169,"R",8234943,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",834353,"R",21,"R",2363496,"R",14,"R",744740,"R",5,"R",224356,"R",43,"R",1899084,"R",3,"R",146196,"R",28,"R",904696,"Z",0,"Z",0,"R",25,"R",711653,"R",10,"R",406369,"Z",0,"Z",0
147369,"R",340,"R",20160998,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",342538,"R",131,"R",9620750,"R",50,"R",2903857,"R",29,"R",1952156,"R",25,"R",1386492,"Z",0,"Z",0,"R",28,"R",944139,"Z",0,"Z",0,"R",55,"R",2220619,"R",15,"R",790447,"Z",0,"Z",0
147378,"R",394,"R",23469182,"Z",0,"Z",0,"Z",0,"Z",0,"R",77,"R",4895895,"R",34,"R",4155316,"R",15,"R",1015830,"R",34,"R",2444947,"R",36,"R",2202774,"R",1,"R",65442,"R",48,"R",2208222,"R",1,"R",37690,"R",129,"R",5398471,"R",15,"R",862990,"R",4,"R",181605
147396,"R",11,"R",572326,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",102498,"R",1,"R",101256,"R",3,"R",167000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35000,"R",3,"R",136122,"R",1,"R",30450,"Z",0,"Z",0,"Z",0,"Z",0
147411,"R",117,"R",6973610,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",179566,"R",26,"R",2410803,"R",1,"R",55194,"R",11,"R",688300,"R",12,"R",690072,"Z",0,"Z",0,"R",21,"R",807895,"R",1,"R",39562,"R",41,"R",2102218,"Z",0,"Z",0,"Z",0,"Z",0
147536,"R",343,"R",20137112,"Z",0,"Z",0,"Z",0,"Z",0,"R",83,"R",4157578,"R",29,"R",3759727,"R",48,"R",3023881,"R",21,"R",1299920,"R",106,"R",5713686,"Z",0,"Z",0,"R",18,"R",687544,"Z",0,"Z",0,"R",37,"R",1464616,"Z",0,"Z",0,"R",1,"R",30160
147590,"R",88,"R",4664319,"R",1,"R",99040,"Z",0,"Z",0,"R",8,"R",383538,"R",25,"R",2228445,"R",5,"R",234046,"R",3,"R",147309,"R",3,"R",127629,"Z",0,"Z",0,"R",15,"R",490400,"R",5,"R",235714,"R",23,"R",718198,"Z",0,"Z",0,"Z",0,"Z",0
147660,"R",288,"R",17687815,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",560954,"R",99,"R",8404147,"R",14,"R",822642,"R",16,"R",1078681,"R",61,"R",3183012,"R",4,"R",206696,"R",16,"R",589826,"R",1,"R",35672,"R",43,"R",1817343,"R",23,"R",988842,"Z",0,"Z",0
147679,"R",208,"R",12239346,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",2507095,"R",27,"R",3227435,"R",19,"R",942830,"R",14,"R",768910,"R",31,"R",1653525,"R",2,"R",111245,"R",11,"R",392005,"R",30,"R",1619085,"R",17,"R",653496,"R",7,"R",363720,"Z",0,"Z",0
147697,"R",12,"R",951263,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",320778,"R",3,"R",431277,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",105000,"R",2,"R",94208,"Z",0,"Z",0,"Z",0,"Z",0
147703,"R",2074,"R",112332023,"R",12,"R",758840,"R",10,"R",471500,"R",285,"R",13811170,"R",236,"R",23482352,"R",172,"R",9553205,"R",257,"R",16358227,"R",192,"R",12093107,"R",26,"R",1447867,"R",388,"R",15520600,"Z",0,"Z",0,"R",426,"R",13724483,"R",10,"R",381876,"R",60,"R",4728796
147749,"R",76,"R",4442125,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",199539,"R",37,"R",2807186,"R",5,"R",180315,"R",3,"R",171500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",515067,"R",16,"R",568518,"Z",0,"Z",0,"Z",0,"Z",0
147767,"R",5356,"R",431390644,"R",593,"R",34307556,"Z",0,"Z",0,"R",251,"R",16336660,"R",252,"R",59915006,"R",1350,"R",112873263,"R",917,"R",76170197,"R",336,"R",36589871,"R",74,"R",6022647,"R",155,"R",8611652,"R",20,"R",950150,"R",1074,"R",54885580,"R",334,"R",24728062,"Z",0,"Z",0
147776,"R",673,"R",41165973,"Z",0,"Z",0,"Z",0,"Z",0,"R",167,"R",8618112,"R",159,"R",15247479,"R",57,"R",2910005,"R",37,"R",2020238,"R",45,"R",2267575,"R",2,"R",121794,"R",73,"R",3340093,"R",1,"R",33982,"R",106,"R",4541122,"R",4,"R",309431,"R",22,"R",1756142
147800,"R",309,"R",20450403,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1767858,"R",11,"R",1731491,"R",25,"R",1776680,"R",37,"R",3244264,"R",50,"R",3746307,"R",1,"R",80546,"R",70,"R",3571937,"R",9,"R",480256,"R",78,"R",4051064,"Z",0,"Z",0,"Z",0,"Z",0
147828,"R",365,"R",17654396,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",999788,"R",48,"R",4299883,"R",13,"R",503753,"R",47,"R",2311929,"R",39,"R",1916137,"R",3,"R",160212,"R",43,"R",1221761,"R",44,"R",2262036,"R",92,"R",3210264,"R",16,"R",723491,"R",1,"R",45142
147916,"R",269,"R",15340355,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",1326824,"R",24,"R",2667879,"R",22,"R",1230070,"R",30,"R",1979008,"R",42,"R",2655996,"Z",0,"Z",0,"R",57,"R",2487005,"R",14,"R",637848,"R",57,"R",2355725,"Z",0,"Z",0,"Z",0,"Z",0
148007,"R",167,"R",9684866,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",480940,"R",31,"R",3072135,"R",21,"R",1192189,"R",10,"R",587861,"R",22,"R",1020885,"Z",0,"Z",0,"R",17,"R",869128,"R",1,"R",29755,"R",51,"R",2185043,"R",6,"R",246930,"Z",0,"Z",0
148016,"R",243,"R",13677164,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",702094,"R",38,"R",4123290,"R",18,"R",1152745,"R",13,"R",878683,"R",34,"R",1860697,"R",4,"R",186003,"R",62,"R",1866883,"Z",0,"Z",0,"R",28,"R",1248030,"R",23,"R",1319512,"R",9,"R",339227
148131,"R",86,"R",3578757,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",1453913,"R",1,"R",39000,"R",4,"R",167158,"R",25,"R",881630,"R",2,"R",73000,"R",7,"R",187568,"R",8,"R",253559,"R",19,"R",522929,"Z",0,"Z",0,"Z",0,"Z",0
148140,"R",4,"R",203116,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",57500,"R",1,"R",75000,"R",1,"R",45656,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",24960,"Z",0,"Z",0,"Z",0,"Z",0
